
Episode 4882: steps = 199, reward = 0, avg_plan_time = 0.0332409530505538, avg_dist = 0.02697875720049094
Episode 4883: steps = 199, reward = 0, avg_plan_time = 0.03289332581683993, avg_dist = 0.018602760675016972
Episode 4884: steps = 199, reward = 0, avg_plan_time = 0.03328792666085065, avg_dist = 0.013653669881431746
Episode 4885: steps = 19, reward = 100, avg_plan_time = 0.029380831494927408, avg_dist = 0.09983847921526212
Episode 4886: steps = 18, reward = 100, avg_plan_time = 0.02808382097435625, avg_dist = 0.0825502812126131
Episode 4887: steps = 199, reward = 0, avg_plan_time = 0.03444412552751601, avg_dist = 0.013788475726951745
Episode 4888: steps = 199, reward = 0, avg_plan_time = 0.0335772346612066, avg_dist = 0.01612861483046131
Episode 4889: steps = 18, reward = 100, avg_plan_time = 0.03630819514785942, avg_dist = 0.14268101445030387
Episode 4890: steps = 199, reward = 0, avg_plan_time = 0.035541656408458945, avg_dist = 0.017711365367738385
Episode 4891: steps = 199, reward = 0, avg_plan_time = 0.03441331336274743, avg_dist = 0.017669934193378953
Episode 4892: steps = 199, reward = 0, avg_plan_time = 0.03641202948987484, avg_dist = 0.019673203549181836
Episode 4893: steps = 199, reward = 0, avg_plan_time = 0.03488514175638557, avg_dist = 0.019260722622010472
Episode 4894: steps = 19, reward = 100, avg_plan_time = 0.027742321603000164, avg_dist = 0.09045590179036687
Episode 4895: steps = 199, reward = 0, avg_plan_time = 0.027708795787766576, avg_dist = 0.013506089595604424
Episode 4896: steps = 17, reward = 100, avg_plan_time = 0.027658297473357782, avg_dist = 0.06507833001260252
Episode 4897: steps = 199, reward = 0, avg_plan_time = 0.027678736727684738, avg_dist = 0.02715436176463303
Episode 4898: steps = 199, reward = 0, avg_plan_time = 0.032527337167412046, avg_dist = 0.02531750081194882
Episode 4899: steps = 199, reward = 0, avg_plan_time = 0.034230918092653155, avg_dist = 0.017370047117652623
Episode 4900: steps = 199, reward = 0, avg_plan_time = 0.03334745170548558, avg_dist = 0.016879099300248147
Episode 4901: steps = 16, reward = 100, avg_plan_time = 0.03287069050266462, avg_dist = 0.11308689025590815
Episode 4902: steps = 19, reward = 100, avg_plan_time = 0.03553977627307177, avg_dist = 0.08686195843001152
Episode 4903: steps = 199, reward = 0, avg_plan_time = 0.03478176880627871, avg_dist = 0.01630249011413554
Episode 4904: steps = 199, reward = 0, avg_plan_time = 0.03319938976317644, avg_dist = 0.01963231452759146
Episode 4905: steps = 18, reward = 100, avg_plan_time = 0.03373668695750989, avg_dist = 0.13076056738815597
Episode 4906: steps = 199, reward = 0, avg_plan_time = 0.032835384365171194, avg_dist = 0.02291348590662057
Episode 4907: steps = 22, reward = 100, avg_plan_time = 0.03282279577916083, avg_dist = 0.07921940552170699
Episode 4908: steps = 199, reward = 0, avg_plan_time = 0.03510193509049714, avg_dist = 0.033788906553485334
Episode 4909: steps = 20, reward = 100, avg_plan_time = 0.028786693832703998, avg_dist = 0.09824729972184076
Episode 4910: steps = 16, reward = 100, avg_plan_time = 0.029514629284248632, avg_dist = 0.0512495173831474
Episode 4911: steps = 199, reward = 0, avg_plan_time = 0.03433585986495018, avg_dist = 0.017051100138104645
Episode 4912: steps = 199, reward = 0, avg_plan_time = 0.0307374120503664, avg_dist = 0.023693204349232024
Episode 4913: steps = 199, reward = 0, avg_plan_time = 0.034239274831488725, avg_dist = 0.017343792586255256
Episode 4914: steps = 199, reward = 0, avg_plan_time = 0.033639605129137634, avg_dist = 0.01883614692560546
Episode 4915: steps = 21, reward = 100, avg_plan_time = 0.03121762468733571, avg_dist = 0.07770940630979226
Episode 4916: steps = 199, reward = 0, avg_plan_time = 0.03538596069440245, avg_dist = 0.01800686450102029
Episode 4917: steps = 15, reward = 100, avg_plan_time = 0.031623295741155744, avg_dist = 0.0558366165897596
Episode 4918: steps = 19, reward = 100, avg_plan_time = 0.030599393136799335, avg_dist = 0.07944190593820886
Episode 4919: steps = 22, reward = 100, avg_plan_time = 0.03677598395101402, avg_dist = 0.19355336788460092
Episode 4920: steps = 15, reward = 100, avg_plan_time = 0.035320705152116716, avg_dist = 0.06359758363003358
Episode 4921: steps = 16, reward = 100, avg_plan_time = 0.03427023232421454, avg_dist = 0.10493797041322739
Episode 4922: steps = 199, reward = 0, avg_plan_time = 0.035611213352531194, avg_dist = 0.015513824150157668
Episode 4923: steps = 199, reward = 0, avg_plan_time = 0.03265409260056913, avg_dist = 0.026282630603339806
Episode 4924: steps = 19, reward = 100, avg_plan_time = 0.02847554497420788, avg_dist = 0.06048131183478461
Episode 4925: steps = 17, reward = 100, avg_plan_time = 0.02864274134238561, avg_dist = 0.0845998419677352
Episode 4926: steps = 199, reward = 0, avg_plan_time = 0.03222771869972348, avg_dist = 0.01678203058842737
Episode 4927: steps = 199, reward = 0, avg_plan_time = 0.03289888935163617, avg_dist = 0.02104713043441083
Episode 4928: steps = 16, reward = 100, avg_plan_time = 0.029199339668540394, avg_dist = 0.06864160793568741
Episode 4929: steps = 14, reward = 100, avg_plan_time = 0.0362985464433829, avg_dist = 0.06377902326755924
Episode 4930: steps = 199, reward = 0, avg_plan_time = 0.03463971157558263, avg_dist = 0.017166040993362938
Episode 4931: steps = 199, reward = 0, avg_plan_time = 0.0321294672973454, avg_dist = 0.013055237288115614
Episode 4932: steps = 16, reward = 100, avg_plan_time = 0.028713655822417316, avg_dist = 0.07191176212249276
Episode 4933: steps = 15, reward = 100, avg_plan_time = 0.02813149569556117, avg_dist = 0.06865719652046075
Episode 4934: steps = 19, reward = 100, avg_plan_time = 0.028559875767678024, avg_dist = 0.06751465219473894
Episode 4935: steps = 17, reward = 100, avg_plan_time = 0.033865479855901666, avg_dist = 0.07264936777276582
Episode 4936: steps = 199, reward = 0, avg_plan_time = 0.03528948624618351, avg_dist = 0.016328459456766434
Episode 4937: steps = 199, reward = 0, avg_plan_time = 0.03314652225933969, avg_dist = 0.028914158585814843
Episode 4938: steps = 21, reward = 100, avg_plan_time = 0.033330023881386624, avg_dist = 0.08315707317122388
Episode 4939: steps = 16, reward = 100, avg_plan_time = 0.0392996147274971, avg_dist = 0.10547510457968408
Episode 4940: steps = 17, reward = 100, avg_plan_time = 0.032477377706931695, avg_dist = 0.06733967602267193
Episode 4941: steps = 199, reward = 0, avg_plan_time = 0.03415541017428041, avg_dist = 0.02084038381700981
Episode 4942: steps = 20, reward = 100, avg_plan_time = 0.032581448288900514, avg_dist = 0.0626286735012547
Episode 4943: steps = 20, reward = 100, avg_plan_time = 0.036324266787795795, avg_dist = 0.12376082885305334
Episode 4944: steps = 199, reward = 0, avg_plan_time = 0.03189147531986237, avg_dist = 0.01689761994768993
Episode 4945: steps = 199, reward = 0, avg_plan_time = 0.035252597611397506, avg_dist = 0.021418948287057756
Episode 4946: steps = 15, reward = 100, avg_plan_time = 0.03541652311105281, avg_dist = 0.08081383747874672
Episode 4947: steps = 17, reward = 100, avg_plan_time = 0.03603711455232567, avg_dist = 0.04642218095066067
Episode 4948: steps = 21, reward = 100, avg_plan_time = 0.03563635152849284, avg_dist = 0.057825348085983934
Episode 4949: steps = 199, reward = 0, avg_plan_time = 0.035963497143238786, avg_dist = 0.02097374659178078
Episode 4950: steps = 199, reward = 0, avg_plan_time = 0.033451888374984265, avg_dist = 0.02028923609344632
Episode 4951: steps = 199, reward = 0, avg_plan_time = 0.03373451550491154, avg_dist = 0.016297765439311232
Episode 4952: steps = 199, reward = 0, avg_plan_time = 0.029787046797573567, avg_dist = 0.01577071110436791
Episode 4953: steps = 199, reward = 0, avg_plan_time = 0.03182862758636475, avg_dist = 0.022168275897889483
Episode 4954: steps = 17, reward = 100, avg_plan_time = 0.03349220028354062, avg_dist = 0.06674826681665971
Episode 4955: steps = 20, reward = 100, avg_plan_time = 0.034361821466258595, avg_dist = 0.10536811818902472
Episode 4956: steps = 18, reward = 100, avg_plan_time = 0.03255007965000052, avg_dist = 0.06335915329590694
Episode 4957: steps = 18, reward = 100, avg_plan_time = 0.03467485406681111, avg_dist = 0.09685205364127458
Episode 4958: steps = 17, reward = 100, avg_plan_time = 0.034505929383966655, avg_dist = 0.07610537593639366
Episode 4959: steps = 15, reward = 100, avg_plan_time = 0.034019371843896806, avg_dist = 0.06224607038127238
Episode 4960: steps = 22, reward = 100, avg_plan_time = 0.03282587959066681, avg_dist = 0.08228547174828728
Episode 4961: steps = 199, reward = 0, avg_plan_time = 0.031866473518311976, avg_dist = 0.01471048031713277
Episode 4962: steps = 19, reward = 100, avg_plan_time = 0.037456644047051665, avg_dist = 0.04269070937648141
Episode 4963: steps = 199, reward = 0, avg_plan_time = 0.031738430876284834, avg_dist = 0.026814856754763708
Episode 4964: steps = 18, reward = 100, avg_plan_time = 0.0357070258377414, avg_dist = 0.08458354773691949
Episode 4965: steps = 16, reward = 100, avg_plan_time = 0.032727021285716223, avg_dist = 0.05272570053453773
Episode 4966: steps = 199, reward = 0, avg_plan_time = 0.028058023499324916, avg_dist = 0.019851586641760257
Episode 4967: steps = 199, reward = 0, avg_plan_time = 0.027620801674202083, avg_dist = 0.021190280642096524
Episode 4968: steps = 199, reward = 0, avg_plan_time = 0.027601317772641777, avg_dist = 0.01716385376620209
Episode 4969: steps = 20, reward = 100, avg_plan_time = 0.027699891743915423, avg_dist = 0.08192562469718817
Episode 4970: steps = 199, reward = 0, avg_plan_time = 0.027692297333851458, avg_dist = 0.029927511516309995
Episode 4971: steps = 199, reward = 0, avg_plan_time = 0.03254342336207628, avg_dist = 0.021140501103167137
Episode 4972: steps = 199, reward = 0, avg_plan_time = 0.03317919384688139, avg_dist = 0.016191351067178335
Episode 4973: steps = 22, reward = 100, avg_plan_time = 0.034494292557887406, avg_dist = 0.06796125500333902
Episode 4974: steps = 18, reward = 100, avg_plan_time = 0.032643799522989674, avg_dist = 0.0471058349253643
Episode 4975: steps = 199, reward = 0, avg_plan_time = 0.03134966543875635, avg_dist = 0.030542450743509256
Episode 4976: steps = 199, reward = 0, avg_plan_time = 0.03194506320171058, avg_dist = 0.027499524258281026
Episode 4977: steps = 17, reward = 100, avg_plan_time = 0.03546683231575622, avg_dist = 0.06676386613223628
Episode 4978: steps = 20, reward = 100, avg_plan_time = 0.030204231274269876, avg_dist = 0.060095210337374756
Episode 4979: steps = 199, reward = 0, avg_plan_time = 0.03450442279689014, avg_dist = 0.01251632668326655
Episode 4980: steps = 21, reward = 100, avg_plan_time = 0.0366268079219894, avg_dist = 0.11341768130034824
Episode 4981: steps = 20, reward = 100, avg_plan_time = 0.0401084701574984, avg_dist = 0.06565525216625748
Episode 4982: steps = 16, reward = 100, avg_plan_time = 0.03256360222311581, avg_dist = 0.05843517592306205
Episode 4983: steps = 199, reward = 0, avg_plan_time = 0.03373059511184692, avg_dist = 0.02823066349485478
Episode 4984: steps = 17, reward = 100, avg_plan_time = 0.028671025815937255, avg_dist = 0.08816800677595943
Episode 4985: steps = 199, reward = 0, avg_plan_time = 0.03331330583430827, avg_dist = 0.016852983904205567
Episode 4986: steps = 199, reward = 0, avg_plan_time = 0.03396840972825885, avg_dist = 0.020102138334631925
Episode 4987: steps = 17, reward = 100, avg_plan_time = 0.03479173199998008, avg_dist = 0.07370037595004028
Episode 4988: steps = 20, reward = 100, avg_plan_time = 0.03847549039693106, avg_dist = 0.061991833976155986
Episode 4989: steps = 199, reward = 0, avg_plan_time = 0.03164746449328959, avg_dist = 0.020726590640228956
Episode 4990: steps = 22, reward = 100, avg_plan_time = 0.02801820522417193, avg_dist = 0.06155166391196203
Episode 4991: steps = 199, reward = 0, avg_plan_time = 0.03487685178406537, avg_dist = 0.019234536981532765
Episode 4992: steps = 17, reward = 100, avg_plan_time = 0.028820716672473483, avg_dist = 0.06444432719038337
Episode 4993: steps = 199, reward = 0, avg_plan_time = 0.032828746968880294, avg_dist = 0.01833876874782099
Episode 4994: steps = 199, reward = 0, avg_plan_time = 0.03458480753004551, avg_dist = 0.013984828800766276
Episode 4995: steps = 18, reward = 100, avg_plan_time = 0.03528806724046406, avg_dist = 0.0676996986334836
Episode 4996: steps = 199, reward = 0, avg_plan_time = 0.03505980124697089, avg_dist = 0.024610492444867647
Episode 4997: steps = 20, reward = 100, avg_plan_time = 0.03356042584138257, avg_dist = 0.04515439262690821
Episode 4998: steps = 199, reward = 0, avg_plan_time = 0.03294032070785761, avg_dist = 0.02082093554133184
Episode 4999: steps = 21, reward = 100, avg_plan_time = 0.03698060111227361, avg_dist = 0.08961694323439619
Episode 5000: steps = 14, reward = 100, avg_plan_time = 0.029878792787591615, avg_dist = 0.04948340718223828
Episode 5001: steps = 199, reward = 0, avg_plan_time = 0.03311938003636897, avg_dist = 0.023585376140004145
Episode 5002: steps = 16, reward = 100, avg_plan_time = 0.03200427957755678, avg_dist = 0.11026522539686777
Episode 5003: steps = 199, reward = 0, avg_plan_time = 0.031594030866399406, avg_dist = 0.02164957286847117
Episode 5004: steps = 19, reward = 100, avg_plan_time = 0.040554787311702964, avg_dist = 0.11041001528857541
Episode 5005: steps = 199, reward = 0, avg_plan_time = 0.035307088494300844, avg_dist = 0.021969599973154202
Episode 5006: steps = 18, reward = 100, avg_plan_time = 0.029734939630878598, avg_dist = 0.07078404291030894
Episode 5007: steps = 199, reward = 0, avg_plan_time = 0.035690400889143346, avg_dist = 0.014687225552335932
Episode 5008: steps = 199, reward = 0, avg_plan_time = 0.03393362762406468, avg_dist = 0.016404792172906465
Episode 5009: steps = 199, reward = 0, avg_plan_time = 0.032412087488919494, avg_dist = 0.017009134287496112
Episode 5010: steps = 18, reward = 100, avg_plan_time = 0.028121935791875188, avg_dist = 0.11839790709784016
Episode 5011: steps = 17, reward = 100, avg_plan_time = 0.032503046923213534, avg_dist = 0.10928742068123375
Episode 5012: steps = 15, reward = 100, avg_plan_time = 0.035019896808080375, avg_dist = 0.04234265932853277
Episode 5013: steps = 199, reward = 0, avg_plan_time = 0.03410924265161157, avg_dist = 0.011563437730099284
Episode 5014: steps = 14, reward = 100, avg_plan_time = 0.035392208273212114, avg_dist = 0.05877366205231793
Episode 5015: steps = 199, reward = 0, avg_plan_time = 0.03542992470785975, avg_dist = 0.021053443414852074
Episode 5016: steps = 199, reward = 0, avg_plan_time = 0.03131894800812006, avg_dist = 0.018938842017333538
Episode 5017: steps = 18, reward = 100, avg_plan_time = 0.02813644677792725, avg_dist = 0.11028281754629242
Episode 5018: steps = 21, reward = 100, avg_plan_time = 0.02793625843795863, avg_dist = 0.1064162345989237
Episode 5019: steps = 199, reward = 0, avg_plan_time = 0.032951846616342664, avg_dist = 0.012806927576577374
Episode 5020: steps = 199, reward = 0, avg_plan_time = 0.03195073565468192, avg_dist = 0.019036370351107335
Episode 5021: steps = 199, reward = 0, avg_plan_time = 0.03461895549669862, avg_dist = 0.014906017547183792
Episode 5022: steps = 18, reward = 100, avg_plan_time = 0.03602523748811923, avg_dist = 0.06755819944721173
Episode 5023: steps = 15, reward = 100, avg_plan_time = 0.03325584332924336, avg_dist = 0.08876893102708898
Episode 5024: steps = 199, reward = 0, avg_plan_time = 0.03304025399498642, avg_dist = 0.022729137132835683
Episode 5025: steps = 199, reward = 0, avg_plan_time = 0.03170825693756342, avg_dist = 0.015011177678095811
Episode 5026: steps = 199, reward = 0, avg_plan_time = 0.0346078469324857, avg_dist = 0.03048553254326852
Episode 5027: steps = 199, reward = 0, avg_plan_time = 0.032840234516188505, avg_dist = 0.01453509222424445
Episode 5028: steps = 199, reward = 0, avg_plan_time = 0.03373964315280318, avg_dist = 0.01711530796040062
Episode 5029: steps = 199, reward = 0, avg_plan_time = 0.03465102020651102, avg_dist = 0.01912008576381338
Episode 5030: steps = 199, reward = 0, avg_plan_time = 0.034407373396679757, avg_dist = 0.023919115585663998
Episode 5031: steps = 18, reward = 100, avg_plan_time = 0.03646772482285374, avg_dist = 0.07428207815185472
Episode 5032: steps = 16, reward = 100, avg_plan_time = 0.03123666499467457, avg_dist = 0.0645968942111019
Episode 5033: steps = 21, reward = 100, avg_plan_time = 0.02802171939137307, avg_dist = 0.07814247884941855
Episode 5034: steps = 16, reward = 100, avg_plan_time = 0.028889969867818496, avg_dist = 0.07436449102978172
Episode 5035: steps = 17, reward = 100, avg_plan_time = 0.02794298477884796, avg_dist = 0.05540004462047794
Episode 5036: steps = 19, reward = 100, avg_plan_time = 0.03147387802600861, avg_dist = 0.0825044438874933
Episode 5037: steps = 199, reward = 0, avg_plan_time = 0.03356537199579179, avg_dist = 0.018913773072482407
Episode 5038: steps = 21, reward = 100, avg_plan_time = 0.03494762857867913, avg_dist = 0.04834524652634999
Episode 5039: steps = 199, reward = 0, avg_plan_time = 0.034524578927084805, avg_dist = 0.016593709152337714
Episode 5040: steps = 199, reward = 0, avg_plan_time = 0.035082044126465914, avg_dist = 0.021137105520985938
Episode 5041: steps = 18, reward = 100, avg_plan_time = 0.028757272974440928, avg_dist = 0.051764664151746916
Episode 5042: steps = 199, reward = 0, avg_plan_time = 0.03513851894065738, avg_dist = 0.023090740235147216
Episode 5043: steps = 199, reward = 0, avg_plan_time = 0.034177439408376815, avg_dist = 0.03168278032125524
Episode 5044: steps = 199, reward = 0, avg_plan_time = 0.035217619147151706, avg_dist = 0.029150132383784437
Episode 5045: steps = 199, reward = 0, avg_plan_time = 0.03204804963432253, avg_dist = 0.033085128979435566
Episode 5046: steps = 21, reward = 100, avg_plan_time = 0.03292512190951542, avg_dist = 0.09511395125299028
Episode 5047: steps = 199, reward = 0, avg_plan_time = 0.033570539597421886, avg_dist = 0.018094768093605624
Episode 5048: steps = 20, reward = 100, avg_plan_time = 0.03724204571474166, avg_dist = 0.054429114592891605
Episode 5049: steps = 199, reward = 0, avg_plan_time = 0.03469761335290968, avg_dist = 0.013754134363766633
Episode 5050: steps = 20, reward = 100, avg_plan_time = 0.03503448489521231, avg_dist = 0.06075469631028135
Episode 5051: steps = 199, reward = 0, avg_plan_time = 0.03341501390561461, avg_dist = 0.023184683744449305
Episode 5052: steps = 19, reward = 100, avg_plan_time = 0.029005540069192648, avg_dist = 0.07099088550436987
Episode 5053: steps = 22, reward = 100, avg_plan_time = 0.02920383239245933, avg_dist = 0.12007764621021202
Episode 5054: steps = 199, reward = 0, avg_plan_time = 0.03473943048156798, avg_dist = 0.01534249795118289
Episode 5055: steps = 199, reward = 0, avg_plan_time = 0.03334095862694084, avg_dist = 0.015360185541836581
Episode 5056: steps = 18, reward = 100, avg_plan_time = 0.033196076358619486, avg_dist = 0.10247015608533312
Episode 5057: steps = 21, reward = 100, avg_plan_time = 0.035755284638567406, avg_dist = 0.10151526745999656
Episode 5058: steps = 199, reward = 0, avg_plan_time = 0.0338788013253361, avg_dist = 0.021661663543162395
Episode 5059: steps = 199, reward = 0, avg_plan_time = 0.03494225191883743, avg_dist = 0.01648353387127426
Episode 5060: steps = 199, reward = 0, avg_plan_time = 0.03463910333812237, avg_dist = 0.02749946898298452
Episode 5061: steps = 199, reward = 0, avg_plan_time = 0.03417777803726494, avg_dist = 0.019923063688048005
Episode 5062: steps = 199, reward = 0, avg_plan_time = 0.033984580086544154, avg_dist = 0.017477085630434316
Episode 5063: steps = 199, reward = 0, avg_plan_time = 0.03332411095499992, avg_dist = 0.017204030340344706
Episode 5064: steps = 199, reward = 0, avg_plan_time = 0.03463422121480107, avg_dist = 0.016058752028874763
Episode 5065: steps = 20, reward = 100, avg_plan_time = 0.035691668678607257, avg_dist = 0.0641968517218473
Episode 5066: steps = 199, reward = 0, avg_plan_time = 0.036050126068294046, avg_dist = 0.013629362401014247
Episode 5067: steps = 199, reward = 0, avg_plan_time = 0.033060492873191835, avg_dist = 0.022889895600177238
Episode 5068: steps = 199, reward = 0, avg_plan_time = 0.033944356869906184, avg_dist = 0.020946326519959507
Episode 5069: steps = 199, reward = 0, avg_plan_time = 0.03543272381648421, avg_dist = 0.01884212122091268
Episode 5070: steps = 199, reward = 0, avg_plan_time = 0.03359976823441684, avg_dist = 0.01830174681718093
Episode 5071: steps = 199, reward = 0, avg_plan_time = 0.035647004544734955, avg_dist = 0.014988972970752879
Episode 5072: steps = 15, reward = 100, avg_plan_time = 0.02992398024071008, avg_dist = 0.07627406433838266
Episode 5073: steps = 15, reward = 100, avg_plan_time = 0.02857050986494869, avg_dist = 0.05353449788812552
Episode 5074: steps = 14, reward = 100, avg_plan_time = 0.028200496360659598, avg_dist = 0.06673295793785484
Episode 5075: steps = 20, reward = 100, avg_plan_time = 0.027939749792927786, avg_dist = 0.062096390213847184
Episode 5076: steps = 19, reward = 100, avg_plan_time = 0.027765140030533077, avg_dist = 0.1306763296092618
Episode 5077: steps = 21, reward = 100, avg_plan_time = 0.027923023666847836, avg_dist = 0.09927744929658587
Episode 5078: steps = 199, reward = 0, avg_plan_time = 0.02773538274690509, avg_dist = 0.019425744532150954
Episode 5079: steps = 15, reward = 100, avg_plan_time = 0.02796797244809568, avg_dist = 0.07357329244238062
Episode 5080: steps = 19, reward = 100, avg_plan_time = 0.027733523026108743, avg_dist = 0.09453582146189245
Episode 5081: steps = 21, reward = 100, avg_plan_time = 0.027871339581906796, avg_dist = 0.09728264687390843
Episode 5082: steps = 199, reward = 0, avg_plan_time = 0.02904687904752791, avg_dist = 0.01623661805830226
Episode 5083: steps = 199, reward = 0, avg_plan_time = 0.027844167230650783, avg_dist = 0.01286234845417794
Episode 5084: steps = 199, reward = 0, avg_plan_time = 0.032832809211686256, avg_dist = 0.014040482922014954
Episode 5085: steps = 199, reward = 0, avg_plan_time = 0.03478350775316358, avg_dist = 0.016482515257229644
Episode 5086: steps = 199, reward = 0, avg_plan_time = 0.0355192646663636, avg_dist = 0.013546604332962134
Episode 5087: steps = 199, reward = 0, avg_plan_time = 0.03374582401476801, avg_dist = 0.018766883951474286
Episode 5088: steps = 19, reward = 100, avg_plan_time = 0.027781938947737218, avg_dist = 0.05033504464704247
Episode 5089: steps = 20, reward = 100, avg_plan_time = 0.02785924777743362, avg_dist = 0.06369952117710008
Episode 5090: steps = 22, reward = 100, avg_plan_time = 0.03560247247957665, avg_dist = 0.1082043858888644
Episode 5091: steps = 19, reward = 100, avg_plan_time = 0.033234082907438275, avg_dist = 0.05865570391184225
Episode 5092: steps = 199, reward = 0, avg_plan_time = 0.03265849103219807, avg_dist = 0.018518064139639162
Episode 5093: steps = 20, reward = 100, avg_plan_time = 0.03483313428504126, avg_dist = 0.05185769297147782
Episode 5094: steps = 199, reward = 0, avg_plan_time = 0.033556123254820706, avg_dist = 0.020337567817330326
Episode 5095: steps = 20, reward = 100, avg_plan_time = 0.03245306547198977, avg_dist = 0.10153178922497358
Episode 5096: steps = 19, reward = 100, avg_plan_time = 0.0333303177729249, avg_dist = 0.05519935924840831
Episode 5097: steps = 16, reward = 100, avg_plan_time = 0.03142755467663793, avg_dist = 0.10673747869436064
Episode 5098: steps = 199, reward = 0, avg_plan_time = 0.03248461274430156, avg_dist = 0.01893201690880449
Episode 5099: steps = 199, reward = 0, avg_plan_time = 0.035846291165798905, avg_dist = 0.025994115940138535
Episode 5100: steps = 199, reward = 0, avg_plan_time = 0.03258449313230813, avg_dist = 0.0201999300308366
Episode 5101: steps = 16, reward = 100, avg_plan_time = 0.03126587521503953, avg_dist = 0.05872110549741425
Episode 5102: steps = 199, reward = 0, avg_plan_time = 0.02834321782924235, avg_dist = 0.02397705158257156
Episode 5103: steps = 18, reward = 100, avg_plan_time = 0.02782560522226911, avg_dist = 0.06962011921866805
Episode 5104: steps = 199, reward = 0, avg_plan_time = 0.02852844658307731, avg_dist = 0.01575291101775311
Episode 5105: steps = 199, reward = 0, avg_plan_time = 0.032640754338353874, avg_dist = 0.020688950086434316
Episode 5106: steps = 199, reward = 0, avg_plan_time = 0.03314902651123702, avg_dist = 0.025261169692110313
Episode 5107: steps = 20, reward = 100, avg_plan_time = 0.03405539806754816, avg_dist = 0.08805133596479402
Episode 5108: steps = 21, reward = 100, avg_plan_time = 0.03313901757990772, avg_dist = 0.11529342285173733
Episode 5109: steps = 21, reward = 100, avg_plan_time = 0.039889238944107834, avg_dist = 0.13751394267921443
Episode 5110: steps = 199, reward = 0, avg_plan_time = 0.034232760053128, avg_dist = 0.019857800793006232
Episode 5111: steps = 22, reward = 100, avg_plan_time = 0.03059505565982798, avg_dist = 0.05364373301209582
Episode 5112: steps = 199, reward = 0, avg_plan_time = 0.03297101557254791, avg_dist = 0.016475284732573495
Episode 5113: steps = 199, reward = 0, avg_plan_time = 0.03350542363710701, avg_dist = 0.014147677675351496
Episode 5114: steps = 20, reward = 100, avg_plan_time = 0.03343802468762511, avg_dist = 0.0844387797261341
Episode 5115: steps = 14, reward = 100, avg_plan_time = 0.03352844590942065, avg_dist = 0.06045828365566345
Episode 5116: steps = 14, reward = 100, avg_plan_time = 0.03367880694568157, avg_dist = 0.0698474205329857
Episode 5117: steps = 20, reward = 100, avg_plan_time = 0.032860388447131426, avg_dist = 0.07833578826708917
Episode 5118: steps = 14, reward = 100, avg_plan_time = 0.041735575223962464, avg_dist = 0.07954301924178021
Episode 5119: steps = 20, reward = 100, avg_plan_time = 0.036718803502264474, avg_dist = 0.09323119384325185
Episode 5120: steps = 16, reward = 100, avg_plan_time = 0.03578844107687473, avg_dist = 0.050008151234865766
Episode 5121: steps = 19, reward = 100, avg_plan_time = 0.036241707392036915, avg_dist = 0.0952536506822375
Episode 5122: steps = 199, reward = 0, avg_plan_time = 0.03379298117943108, avg_dist = 0.011658649717390472
Episode 5123: steps = 199, reward = -100, avg_plan_time = 0.030791881578043103, avg_dist = 0.03201640622064716
Episode 5124: steps = 22, reward = 100, avg_plan_time = 0.03376886815480564, avg_dist = 0.08413199712901942
Episode 5125: steps = 199, reward = 0, avg_plan_time = 0.033630841867998244, avg_dist = 0.014693777480823504
Episode 5126: steps = 14, reward = 100, avg_plan_time = 0.03567485809326172, avg_dist = 0.06370242037573437
Episode 5127: steps = 22, reward = 100, avg_plan_time = 0.03443763639939868, avg_dist = 0.055471649686349066
Episode 5128: steps = 20, reward = 100, avg_plan_time = 0.035225561775621916, avg_dist = 0.0732430395470682
Episode 5129: steps = 16, reward = 100, avg_plan_time = 0.033511385759886575, avg_dist = 0.08462457026401432
Episode 5130: steps = 199, reward = 0, avg_plan_time = 0.03458907368592918, avg_dist = 0.023082982229957975
Episode 5131: steps = 20, reward = 100, avg_plan_time = 0.03198736143254098, avg_dist = 0.10057912602163571
Episode 5132: steps = 18, reward = 100, avg_plan_time = 0.03418197492627721, avg_dist = 0.0747696752754584
Episode 5133: steps = 16, reward = 100, avg_plan_time = 0.03693829553530497, avg_dist = 0.2097936615703672
Episode 5134: steps = 19, reward = 100, avg_plan_time = 0.03614585055038333, avg_dist = 0.07820897082656728
Episode 5135: steps = 21, reward = 100, avg_plan_time = 0.03802628561177037, avg_dist = 0.16443980602764102
Episode 5136: steps = 199, reward = -100, avg_plan_time = 0.03438649814575911, avg_dist = 0.028902017713300983
Episode 5137: steps = 199, reward = -100, avg_plan_time = 0.03432007693685591, avg_dist = 0.025807778017622653
Episode 5138: steps = 20, reward = 100, avg_plan_time = 0.03590028484662374, avg_dist = 0.10787550360335653
Episode 5139: steps = 199, reward = 0, avg_plan_time = 0.032457631891593335, avg_dist = 0.018739842915630685
Episode 5140: steps = 199, reward = -100, avg_plan_time = 0.03300324212759733, avg_dist = 0.03782283651600392
Episode 5141: steps = 18, reward = 100, avg_plan_time = 0.033939058059140256, avg_dist = 0.0707339595606441
Episode 5142: steps = 16, reward = 100, avg_plan_time = 0.03265881154905347, avg_dist = 0.08345996121829692
Episode 5143: steps = 199, reward = -100, avg_plan_time = 0.033974469425156716, avg_dist = 0.022697882464268012
Episode 5144: steps = 199, reward = -100, avg_plan_time = 0.03451454445719719, avg_dist = 0.04132140528058036
Episode 5145: steps = 199, reward = -100, avg_plan_time = 0.033418410439044234, avg_dist = 0.019703833935501985
